,movieId,all features
19142,91960,Children Comedy Fantasy   HaroldVaughnTaylor 
19143,93351,Drama Romance   ZeljkoMijanovic 
19144,93717,Comedy Romance   SamAkina 
19145,93980,Comedy   PeterFarrelly 
19146,94953,Comedy   DavidWain 
19147,95052,Crime Drama Thriller   JoelHladecek 
19148,96651,(nogenreslisted)    
19149,97917,Action Thriller   MarkAmin 
19150,98013,Comedy   JacobEstes 
19151,98485,Drama Thriller   WladyslawPasikowski 
19152,99910,Action Crime Thriller   AndrewKnauer 
19153,101062,Documentary   Seefullsummary 
19154,101763,Comedy   JonasChernick 
19155,102856,Drama   RuthToma 
19156,103657,Drama   SuzanneMartin 
19157,107143,Documentary   JouniHokkanen 
19158,107970,Documentary   IsabelleClarke 
19159,108663,Comedy Drama   MikaKaurismäki 
19160,109963,Comedy   BertrandTavernier 
19161,112021,Comedy Romance    
19162,113250,Action Comedy Crime Thriller   KimFupzAakeson 
19163,113692,Comedy Crime Drama    
19164,115075,Animation Children Fantasy Romance   RichardRich 
19165,115524,Action Adventure Comedy Crime   DonaldE.Westlake 
19166,115775,Documentary   LaraZizic 
19167,119948,Comedy   ScottFoley 
19168,120807,Comedy   JakeSzymanski 
19169,125978,Sci-Fi   GeorgeAlbertSmith 
19170,126048,Animation Comedy    
19171,126072,Animation   HansChristianAndersen 
19172,127070,Action Crime Drama Horror    
19173,128950,Drama   YorgosKakanakis 
19174,131104,Comedy Crime    
19175,11,Comedy Drama Romance   AaronSorkin 
19176,33,Adventure Romance IMAX   AlainGodard 
19177,204,Action   RichardHatem 
19178,421,Adventure Children Drama   AnnaSewell 
19179,575,Children Comedy   PenelopeSpheeris 
19180,781,Drama   BernardoBertolucci 
19181,872,Drama   Ming-liangTsai 
19182,1024,Animation Children Musical    
19183,1152,Crime Film-Noir Thriller    
19184,1482,Comedy Drama   RoddyDoyle 
19185,1794,Comedy Drama   RichardKwietniowski 
19186,1852,Drama Thriller   JuanJoséCampanella 
19187,1859,Drama   AbbasKiarostami 
19188,2058,Action Crime Drama Mystery Thriller   JamesDeMonaco 
19189,2121,Horror Thriller    
19190,3109,Drama    
19191,3367,War    
19192,3400,Adventure Animation Children Fantasy   SimonWells 
19193,3428,Drama    
19194,3550,Horror    
19195,3735,Crime Drama    
19196,3965,Drama Film-Noir    
19197,4004,Drama   MontxoArmendáriz 
19198,4188,Children Musical    
19199,4213,Horror Sci-Fi Thriller    
19200,4268,Comedy   PeterChelsom 
19201,4486,Drama    
19202,4706,Comedy    
19203,4764,Romance Thriller   DanaLustig 
19204,5244,Action Adventure    
19205,5272,Drama   RobinCampillo 
19206,5299,Comedy Romance   NiaVardalos 
19207,5332,Adventure    
19208,6132,Crime Horror Mystery Thriller    
19209,6305,Drama Sci-Fi    
19210,6324,Comedy Drama   JesseWigutow 
19211,6420,Western    
19212,6683,Drama   DeepaMehta 
19213,7205,Adventure    
19214,7312,Comedy Drama    
19215,7386,Adventure Drama    
19216,8187,Comedy Musical    
19217,8639,Drama Thriller   PieterJanBrugge 
19218,8850,Adventure Children Drama    
19219,8863,Drama   EnidZentelis 
19220,8869,Comedy Romance   JessicaBendinger 
19221,8949,Comedy Drama Romance   RexPickett 
19222,25976,Action Comedy Romance Western    
19223,26418,Comedy Crime    
19224,27475,Drama Romance   AndréTurpin 
19225,33624,Comedy Crime    
19226,34530,Comedy   HarrisGoldberg 
19227,37976,Drama    
19228,44587,Documentary Drama    
19229,45447,Drama Mystery Thriller   AkivaGoldsman 
19230,45533,Animation Comedy   JanSvankmajer 
19231,46808,Drama Thriller   PhilipChidel 
19232,47287,Crime Drama Thriller    
19233,48030,Adventure Drama War    
19234,49691,Drama Horror Romance   DavidGebroe 
19235,50253,Drama Romance    
19236,56030,Documentary   TedBraun 
19237,57772,Crime Sci-Fi    
19238,57778,Documentary Sci-Fi   WilliamGazecki 
19239,58084,Crime Documentary   MalikBader 
19240,58485,Horror Romance Sci-Fi   JohnPenney 
19241,58937,Drama Thriller   RogerBohbot 
19242,60259,Animation Children Drama   BrianPimental 
19243,61934,Action Comedy    
19244,67929,Action Adventure Drama    
19245,68444,Comedy   SeanMcGinly 
19246,68482,Action Crime Mystery Thriller   CaterinaMurino 
19247,69446,Comedy Romance    
19248,71458,Western    
19249,72621,Animation Drama   GeorgesSchwizgebel 
19250,74688,Drama Romance War   JamieLinden 
19251,77843,Thriller   JBlakeson 
19252,78618,Drama Mystery    
19253,79916,Crime Drama   SaturdayNightFever 
19254,84158,Drama    
19255,84176,Comedy Drama Romance Thriller    
19256,84807,Drama   FrançoisOzon 
19257,85010,Drama Thriller War    
19258,85012,Drama    
19259,86408,Comedy   LucaMiniero 
19260,86719,Documentary   VincentMonnikendam 
19261,86977,Documentary   PeterRodger 
19262,87287,Documentary   ElijahDrenner 
19263,88429,Comedy    
19264,90343,Comedy Drama Musical   DeanPitchford 
19265,92702,Documentary   MichaelStreissguth 
19266,93393,Documentary   AngelaIsmailos 
19267,93907,Sci-Fi    
19268,93952,Horror Thriller   OscarEstévez 
19269,96255,Fantasy    
19270,96383,Comedy Drama   MarkLisson 
19271,97240,Documentary   ShariSpringerBerman 
19272,99246,Animation Comedy    
19273,100593,Documentary   ChikeOzah 
19274,101025,Adventure Fantasy IMAX   DarrenLemke 
19275,103057,Drama   MichaelMcGowan 
19276,103112,Comedy Drama    
19277,103600,Documentary   RobDelGaudio 
19278,103816,Drama Horror   JeremyGardner 
19279,105320,Action Western    
19280,105375,Drama Thriller   LucíaPuenzo 
19281,106238,Thriller   KerryBellessa 
19282,106868,Crime Thriller   MarkDistefano 
19283,107573,Drama   ArisBafaloukas 
19284,108981,Drama Mystery   LarsvonTrier 
19285,109764,Action Adventure Crime Drama    
19286,109779,Action Adventure Documentary   ZackCoffman 
19287,110752,Documentary    
19288,111285,Crime Film-Noir Mystery    
19289,113536,Thriller   EricValette 
19290,114995,Documentary    
19291,115772,Comedy   JerzyRose 
19292,116857,Drama Romance War   JimBurnstein 
19293,117178,Comedy Drama Romance   SeanMullin 
19294,118214,Comedy Drama   AddisonHeath 
19295,118762,Action Drama Romance   A.C.Mughil 
19296,120476,Drama Mystery Sci-Fi Thriller   ThomasVerrette 
19297,121031,Adventure Comedy Fantasy Romance   NicolásLópez 
19298,122037,Horror Sci-Fi   MalcolmKohll 
19299,124442,Crime Drama Thriller   TerryGreen 
19300,127881,Documentary    
19301,128738,Drama   LeoD.Paur 
19302,129056,(nogenreslisted)    
19303,129350,Comedy Horror   DavidTillman 
19304,130292,Documentary   SabineKriechbaum 
19305,83,Drama Romance   CliftonL.Taulbert 
19306,110,Action Drama War   RandallWallace 
19307,150,Adventure Drama IMAX   JimLovell 
19308,369,Drama   AlanRudolph 
19309,413,Comedy   RichWilkes 
19310,508,Drama   RonNyswaner 
19311,541,Action Sci-Fi Thriller    
19312,825,Comedy Romance   RolfSilber 
19313,1033,Animation Children Drama    
19314,1129,Action Adventure Sci-Fi Thriller    
19315,1821,Comedy Romance   StephenMcCauley 
19316,1860,Drama   FerdinandBordewijk 
19317,2039,Adventure Children    
19318,2953,Children Comedy   JohnHughes 
19319,3178,Drama   Rubin'Hurricane'Carter 
19320,3223,Drama    
19321,3380,Film-Noir    
19322,3418,Adventure Crime Drama   CallieKhouri 
19323,3642,Western    
19324,3903,Drama   DanielReitz 
19325,4031,Drama Romance Western   CormacMcCarthy 
19326,4131,Comedy Romance Sci-Fi    
19327,4266,Horror   J.S.Cardone 
19328,4479,Drama Musical    
19329,4488,Action Crime Drama    
19330,4728,Comedy   AndyBreckman 
19331,5439,Comedy    
19332,5654,Western    
19333,5815,Action Crime Thriller   DonMichaelPaul 
19334,5955,Drama   AntwoneFisher 
19335,6186,Action Drama War   JeffShaara 
19336,6202,Comedy Drama Romance   DoverKoshashvili 
19337,6589,Comedy Drama   AlanBrown 
19338,6945,Documentary   NathanielKahn 
19339,7113,Action Adventure   NicolásEchevarría 
19340,8371,Action Sci-Fi Thriller   DavidTwohy 
19341,8729,Drama    
19342,8758,Comedy Drama    
19343,8853,Drama    
19344,26123,Comedy Crime Musical    
19345,26471,Comedy Documentary    
19346,27718,Documentary    
19347,27801,Action Thriller   PannaRittikrai 
19348,27905,Action Drama Fantasy Sci-Fi   KazuakiKiriya 
19349,32596,Action Adventure Comedy   CliveCussler 
19350,33049,Comedy Drama    
19351,34135,Comedy Drama   ShemiZarhin 
19352,36509,Action Adventure Horror Mystery Sci-Fi Thriller   MichaelSteinberg 
19353,46525,Comedy    
19354,47146,Comedy Crime    
19355,47793,Drama Romance   MarkDuplass 
19356,48899,Comedy Drama    
19357,52365,Comedy   BrigitteBuc 
19358,52922,Drama War    
19359,54787,Drama Thriller   IanMackenzieJeffers 
19360,56631,Comedy Romance   ShôsukeMurakami 
19361,58373,Mystery Thriller    
19362,59753,Comedy Drama Musical Mystery   TetsuyaNakashima 
19363,61913,Documentary    
19364,64548,Horror Musical    
19365,64652,Adventure Animation Comedy Fantasy Romance   JasonMaurer 
19366,65796,Adventure Animation Fantasy Sci-Fi    
19367,68572,Comedy Documentary   DaveFoley 
19368,68865,Comedy Crime Romance    
19369,69640,Crime Drama Thriller   RonanBennett 
19370,69677,Drama Romance    
19371,70465,Action Crime Drama   RalphZiman 
19372,71187,Comedy    
19373,71418,Drama   LanceHammer 
19374,72302,Drama War    
19375,72712,Documentary   PaolaAntonelli 
19376,72856,Drama Film-Noir    
19377,73533,Drama   KiyonoYayoi 
19378,74306,Drama   Telets 
19379,75423,Comedy Drama Fantasy    
19380,76049,Documentary   PaulHasegawa-Overacker 
19381,80290,Comedy    
19382,86748,Drama   ChristianPetzold 
19383,88511,Comedy Drama    
19384,89403,Drama Romance War    
19385,91673,Drama   GabriellaPrekop 
19386,92085,Action Comedy Drama   GordonChan 
19387,92126,Drama   NadavLapid 
19388,92130,Drama Musical War    
19389,92262,Drama   ValérieDonzelli 
19390,93164,Horror Thriller   AlbertoMarini 
19391,93725,Documentary   JeroenBerkvens 
19392,94218,Adventure Comedy Sci-Fi   GeorgiosPapaioannou 
19393,96022,Action Crime Mystery    
19394,97401,Comedy Sci-Fi   MariYamazaki 
19395,97768,Drama War   IsmaëlFerroukhi 
19396,97779,Documentary   RobertX.Cringely 
19397,99387,Drama Sci-Fi   EliaBarceló 
19398,99941,Crime Drama Thriller    
19399,100075,Crime Drama Horror   BrandonCamp 
19400,100238,Drama   EricLartigau 
19401,100397,Horror   AngelaBettis 
19402,101016,Comedy    
19403,101123,Horror    
19404,101466,Crime Drama Thriller   MickRossi 
19405,101765,Adventure Comedy Romance   LaurentZeitoun 
19406,103372,Action Comedy Crime   KatieDippold 
19407,103994,Documentary   JasonTippet 
19408,104959,Drama Romance   BrentBoyd 
19409,105709,Crime Drama Romance   RenéSampaio 
19410,106138,Action Comedy Crime Romance   RobHedden 
19411,106403,Drama   PaulDonovan 
19412,107692,Action Comedy Crime   MikaKarttunen 
19413,108056,Adventure Animation   JunkoTakeuchi 
19414,108287,Drama Romance   JonathanA.Rosenbaum 
19415,109321,Animation   NickyBaker 
19416,112988,Comedy Romance   AntonKing 
19417,113304,Documentary   GraceLee 
19418,113972,Documentary   SutJhally 
19419,114250,Comedy Drama   IsraelHorovitz 
19420,117732,Comedy Drama   AnaGuevara 
19421,117932,Comedy Horror   OnurTukel 
19422,118252,Comedy Horror Thriller   ChrisSivertson 
19423,118522,Action Crime Drama Thriller    
19424,120214,Musical Romance    
19425,121372,Comedy   BillBurr 
19426,122230,Adventure Drama Romance   MarySteenburgen 
19427,124213,Comedy Mystery    
19428,125934,(nogenreslisted)    
19429,127124,Comedy Drama   BrettHaley 
19430,127724,Drama Western   ChrisEska 
19431,128985,Adventure Crime Drama Fantasy Mystery Thriller   GuillaumeNicloux 
19432,129941,Crime    
19433,130784,Horror Mystery Sci-Fi Thriller   SeanBranney 
19434,68,Comedy Romance   PatrickAubrée 
19435,71,Action   PaulaGosling 
19436,106,Comedy Drama   DorisDörrie 
19437,260,Action Adventure Sci-Fi    
19438,567,Comedy Drama   PedroAlmodóvar 
19439,1472,Crime Thriller   KenSolarz 
19440,1730,Drama   MelissaMathison 
19441,2001,Action Comedy Crime Drama    
19442,2221,Drama Thriller    
19443,2307,Action Crime   BoDietl 
19444,2360,Drama   ThomasVinterberg 
19445,2459,Horror    
19446,2474,Drama    
19447,2917,Crime Thriller    
19448,3238,Thriller   MarcBehm 
19449,3347,Adventure Drama    
19450,3358,Comedy Drama Fantasy Romance   AlbertBrooks 
19451,3873,Comedy Western    
19452,4096,Horror Sci-Fi    
19453,4152,Drama   JeanneLabrune 
19454,5070,Drama Sci-Fi   NoamGonick 
19455,5674,Drama War   BertrandTavernier 
19456,5732,Thriller    
19457,5766,Horror    
19458,5939,Adventure Sci-Fi   RobertAldrich 
19459,6023,Comedy Crime Drama Romance    
19460,6094,Comedy Sci-Fi    
19461,6242,Horror Mystery Thriller   HiroshiTakahashi 
19462,6580,Comedy Romance   SandraWerneck 
19463,6785,Comedy Musical Romance Western    
19464,7369,Action Adventure Children Comedy Mystery   WilliamHanna 
19465,7913,Horror    
19466,7950,Drama   VincentPereira 
19467,8898,Adventure Drama    
19468,8956,Drama   IanMcEwan 
19469,9007,Drama    
19470,26078,Drama    
19471,26368,Drama    
19472,26617,Documentary    
19473,27212,Crime Thriller   TerryWinsor 
19474,27627,Drama Romance   Chang-dongLee 
19475,27699,Drama Romance   JenniferFriedes 
19476,27864,Comedy Drama   MichaelGenet 
19477,32352,Adventure Animation Comedy Fantasy   RichardWilliams 
19478,32788,Drama   DavidOndrícek 
19479,34226,Drama Romance War    
19480,46258,Crime Drama Film-Noir    
19481,50851,Documentary   BillyCorben 
19482,51312,Crime Drama   PaoloSorrentino 
19483,52690,Horror Sci-Fi    
19484,53993,Comedy Fantasy   SteveOedekerk 
19485,56171,Adventure Children Fantasy   ChrisWeitz 
19486,56602,Action Adventure Drama Fantasy Mystery    
19487,59182,Action Adventure    
19488,59801,Documentary    
19489,61986,Western   RobertKnott 
19490,62254,Comedy    
19491,63808,Drama   LaurentCantet 
19492,66506,Comedy   JimmyTsai 
19493,69516,Crime Drama Film-Noir   JimJarmusch 
19494,70722,Drama Romance   Hsiao-HsienHou 
19495,71280,Drama Thriller    
19496,71318,Adventure Animation Sci-Fi   EvanSpiliotopoulos 
19497,72298,Action Drama Western    
19498,74154,Comedy Romance   DavidDiamond 
19499,77449,Horror Thriller    
19500,80204,Documentary   MikaKaurismäki 
19501,81330,Documentary   KateHorne 
19502,83807,Comedy Documentary   JigarTalati 
19503,86002,Drama   BenoitPilon 
19504,87952,Comedy Musical    
19505,88131,Crime Mystery Thriller   AlainCorneau 
19506,89658,Adventure Drama    
19507,90203,Action Crime Drama Thriller    
19508,91035,Drama   AndreaArnold 
19509,91106,Drama War    
19510,91908,Drama War   PantelisVoulgaris 
19511,93803,Drama Fantasy Sci-Fi   AbelFerrara 
19512,93834,Action Comedy Crime Horror Thriller   IsraelLuna 
19513,94410,Drama   WilliamShakespeare 
19514,96943,Comedy Drama Romance   RémiBezançon 
19515,97740,Comedy   JordanRoberts 
19516,98162,Drama    
19517,98175,Comedy Horror Romance   AmyHeckerling 
19518,98604,Animation Drama Romance   TetsurôSayama 
19519,100581,Documentary   TheShining 
19520,103339,Action Drama Thriller IMAX   JamesVanderbilt 
19521,105157,Comedy Romance   DanielSchechter 
19522,105204,Horror   DickMaas 
19523,106245,Action Adventure Sci-Fi    
19524,107400,Crime Documentary Drama   BonnieParker 
19525,111320,Comedy   JonErwin 
19526,111370,War    
19527,112780,Action Thriller   BobMisiorowski 
19528,112940,Thriller   AndrewBovell 
19529,114569,Crime Drama Film-Noir Thriller    
19530,115166,Drama Thriller   YukioNinagawa 
19531,119583,Comedy    
19532,121735,Crime Drama Mystery    
19533,122343,Film-Noir Thriller    
19534,127656,Comedy    
19535,128582,Comedy   FreddeGranberg 
19536,131021,(nogenreslisted)   NitinKakkar 
19537,525,Drama   LyleKessler 
19538,561,Drama Thriller   MarkMalone 
19539,1241,Comedy Fantasy Horror   StephenSinclair 
19540,2028,Action Drama War   RobertRodat 
19541,2353,Action Thriller   DavidMarconi 
19542,2379,Comedy Crime    
19543,2486,Comedy Drama   NancySavoca 
19544,2767,Comedy   BrandonCole 
19545,2931,Comedy Crime Drama Fantasy    
19546,3409,Drama Thriller   GlenMorgan 
19547,3630,Horror    
19548,4021,Drama   CunninghamO'Keefe 
19549,4183,Comedy Drama   AdrienneShelly 
19550,4201,Comedy    
19551,4372,Drama Romance   PhilHay 
19552,5607,Comedy Drama   JuanJoséCampanella 
19553,5846,Drama    
19554,6022,Drama   FloydMutrux 
19555,6119,Comedy    
19556,6191,Comedy Drama   RobDawber 
19557,6258,Drama Romance    
19558,6317,Action Adventure Comedy Drama    
19559,6636,Comedy Romance    
19560,6674,Documentary War   AnandPatwardhan 
19561,6679,Documentary   J.T.S.Moore 
19562,7063,Adventure Drama    
19563,7381,Action Comedy Crime   MatthewPerry 
19564,7445,Action Crime Drama Mystery Thriller   A.J.Quinnell 
19565,8506,Mystery Thriller   NicolasWindingRefn 
19566,8736,Drama    
19567,8757,Comedy    
19568,25936,Drama    
19569,26113,Comedy Drama    
19570,26206,Fantasy Mystery Sci-Fi Thriller    
19571,26365,Sci-Fi Thriller    
19572,26695,Drama    
19573,27491,Horror Mystery Thriller   KiyoshiKurosawa 
19574,27769,Drama   Jean-MichelDissard 
19575,27783,Comedy Drama   DanielBurman 
19576,27857,Drama Musical Romance   AndersNyberg 
19577,32162,Comedy Musical Romance    
19578,33681,Action Adventure Children Fantasy   RobertRodriguez 
19579,33743,Drama War   W.W.Vought 
19580,34170,Comedy Sci-Fi    
19581,44191,Action Sci-Fi Thriller IMAX   LillyWachowski 
19582,49220,Comedy   ChristopherGuest 
19583,49651,Action Drama   SylvesterStallone 
19584,49793,Drama   JamieLinden 
19585,51579,Comedy Drama   MikeBinder 
19586,58709,Drama Fantasy Romance   ApichatpongWeerasethakul 
19587,61473,Drama War   ClaudeMiller 
19588,63327,Drama   DanielFridell 
19589,65585,Comedy Romance   GregDePaul 
19590,67704,Comedy Musical    
19591,69394,Crime Drama   BetsyGiffenNowrasteh 
19592,69689,Adventure Animation Children Fantasy    
19593,70159,Drama Horror Mystery Thriller   DavidLeslieJohnson-McGoldrick 
19594,70432,Drama Thriller   MartinPasetta 
19595,70597,Comedy Romance   AdamNagata 
19596,74342,Comedy Drama War    
19597,77318,Horror    
19598,78757,Drama   PeterMorgan 
19599,79187,Drama Romance   ShanaFeste 
19600,79663,Drama War   DanisTanovic 
19601,80454,Drama   PirjoToikka 
19602,81991,Drama   IanMcCrudden 
19603,83448,Drama War   AleksandrBuravskiy 
19604,84178,Drama    
19605,86170,Drama   ChristopherMunch 
19606,86190,Action Adventure Mystery Thriller   SethLochhead 
19607,87047,Drama   ManoeldeOliveira 
19608,87334,Documentary   EthanAdagio 
19609,89551,Action    
19610,90702,Comedy    
19611,90821,Comedy    
19612,93172,Action Thriller   TonyGiglio 
19613,93888,Drama   CatherineMasud 
19614,95486,Comedy Drama    
19615,96221,Crime Horror Thriller   NikosNikolaidis 
19616,97940,Action Comedy Crime Drama Mystery    
19617,98842,Comedy   R.A.White 
19618,99337,Thriller    
19619,99809,Documentary   SeanBennett 
19620,100882,Adventure Comedy Fantasy Romance IMAX   Chi-KinKwok 
19621,101226,Crime Mystery   PascalArnold 
19622,101648,Documentary   ArnonGoldfinger 
19623,101653,Action Adventure Fantasy Romance   VijayendraPrasad 
19624,104119,Drama    
19625,104280,Crime Horror Thriller    
19626,108529,Comedy Drama   YilmazErdogan 
19627,110453,Drama   ScottRothman 
19628,111290,Crime Drama   GabrielReyes 
19629,112814,Documentary   NathanClarke 
19630,113035,Comedy Drama   JohnButler 
19631,114066,Documentary Drama Musical   JanePollard 
19632,114146,Comedy Crime Mystery Thriller    
19633,114180,Action Mystery Sci-Fi   NoahOppenheim 
19634,115162,Drama Thriller   CarmineGaeta 
19635,115611,Adventure Animation Children Fantasy Musical Sci-Fi   DonOriolo 
19636,115711,Documentary   ChristopherSmith 
19637,117535,Comedy   NathalieAbdelnour 
19638,118458,Horror Thriller   MartínGarridoRamis 
19639,118766,Comedy Documentary Drama   MickFoley 
19640,119687,Horror Thriller   BrianDiMuccio 
19641,119695,Crime Drama Horror Mystery Thriller    
19642,122569,Drama Mystery Thriller   LelandDouglas 
19643,124507,Action Children Fantasy Sci-Fi    
19644,127062,Documentary   AntoineLumière 
19645,128385,Crime    
19646,131088,Comedy   PeterGersina 
19647,116,Documentary   JonBlair 
19648,147,Drama   JimCarroll 
19649,910,Comedy Crime    
19650,1080,Comedy    
19651,1224,Action Drama Romance War    
19652,1797,Documentary IMAX   DavidBreashears 
19653,1972,Horror    
19654,2024,Drama Mystery   MichaelTolkin 
19655,2263,Drama Fantasy Thriller    
19656,2894,Drama Romance   CatherineBreillat 
19657,3604,Musical    
19658,3680,Documentary    
19659,4242,Comedy Crime Drama Thriller   SimonDonald 
19660,4371,Crime Drama   JohnSingleton 
19661,4375,Comedy Drama   OlivierDucastel 
19662,4575,Adventure Comedy    
19663,4949,Action Thriller    
19664,5021,Comedy Crime Mystery Thriller    
19665,5026,Action Mystery Thriller   StéphaneCabel 
19666,5098,Musical    
19667,5379,Drama   HenryBean 
19668,5782,Action Drama Thriller    
19669,5858,Comedy    
19670,5935,Action Drama Thriller    
19671,6036,Comedy Romance    
19672,6310,Comedy Drama    
19673,6458,Adventure Drama War    
19674,6830,Film-Noir Horror Thriller    
19675,6862,Crime Drama Thriller   DavidCollard 
19676,6915,Drama    
19677,7021,Comedy Crime   FrancisVeber 
19678,7329,Drama    
19679,8017,Crime Drama Thriller    
19680,8387,Comedy Crime   AlanMetter 
19681,8934,Animation Children Comedy   RobinHarris 
19682,25747,Adventure Comedy Romance    
19683,26462,Crime Drama Thriller    
19684,26788,Comedy Drama   YimouZhang 
19685,26819,Action Sci-Fi   TroyNeighbors 
19686,27549,Comedy Crime Drama Sci-Fi Thriller   HitoshiIshikawa 
19687,30996,Comedy Drama    
19688,31903,Drama Romance   KvetaLegátová 
19689,36527,Drama   DavidAuburn 
19690,39305,Comedy Musical    
19691,41602,Documentary   JosepMariaDomènech 
19692,41769,Comedy Drama Romance   RonaldBass 
19693,43803,Crime Drama   NicoleGarcia 
19694,44779,Comedy Fantasy Horror   DavidSteiman 
19695,45517,Animation Children Comedy   JoeRanft 
19696,48678,Action Comedy Horror Thriller   PatrickMelton 
19697,49063,Documentary Musical    
19698,49280,Drama   EmilioEstevez 
19699,50147,Action Horror Thriller   GlenMorgan 
19700,51080,Drama Thriller   AdamMazer 
19701,54278,Action Adventure Children Comedy Fantasy Sci-Fi   AdamRifkin 
19702,55071,Documentary   CharlesFerguson 
19703,55294,Comedy Crime Drama   WillemWennekers 
19704,64990,Documentary   JoanBaez 
19705,73818,Comedy Drama Romance   ArnaudDesplechin 
19706,74061,Comedy Drama Horror Thriller   YuthlertSippapak 
19707,75406,Documentary   AdamBhalaLough 
19708,76277,Drama Romance Western    
19709,78723,Drama Romance    
19710,79805,Drama Romance    
19711,80650,Drama War   PierreSchoendoerffer 
19712,81906,Drama Thriller War   Charles-OlivierMichaud 
19713,82527,Drama   MordecaiRichler 
19714,82567,Crime Drama    
19715,83180,Documentary   LucyWalker 
19716,83835,Comedy    
19717,84792,Drama Horror Mystery   AndrzejZulawski 
19718,85316,Animation Children    
19719,85365,Documentary   MarkMacKenzie 
19720,86478,Comedy Romance   TilSchweiger 
19721,86789,Adventure Drama Romance    
19722,89406,Comedy Fantasy Musical Romance    
19723,90547,Drama   PascalArnold 
19724,90666,Drama   GaryWalkow 
19725,92178,Drama   EstherRots 
19726,93443,Comedy Drama   JayBaruchel 
19727,94264,Drama Romance Western    
19728,95197,Drama Romance   NickOrmerod 
19729,95597,Comedy Drama Romance   GertDuveSkovlund 
19730,95973,Comedy   MichelHazanavicius 
19731,98063,Drama    
19732,98493,Action Drama    
19733,99521,Comedy   CorentinJulius 
19734,100072,Documentary   VilleSuhonen 
19735,100328,Comedy   GustaveKervern 
19736,100944,Documentary    
19737,101706,Drama Musical   MichaelElias 
19738,102070,Comedy Horror Sci-Fi   KevinLehane 
19739,106054,Crime Drama   JanVerheyen 
19740,108078,Comedy Romance   CédricKlapisch 
19741,108407,Drama   ServandoGonzález 
19742,109066,Drama   AlainResnais 
19743,111128,Drama    
19744,112353,Adventure Comedy Crime Romance    
19745,112948,Drama War    
19746,113209,Documentary   BarryAvrich 
19747,114455,Comedy    
19748,114461,Animation Fantasy   RenéLaloux 
19749,116006,Action Drama War   RichardHolm 
19750,116171,Drama   ValeriyaGayGermanika 
19751,116511,Comedy    
19752,116726,Action Drama Thriller   JanGuillou 
19753,116885,Drama Romance    
19754,117871,Action Drama War   AndrewKnight 
19755,118742,Mystery Thriller    
19756,118900,Drama   NickHornby 
19757,119585,Comedy    
19758,120122,Comedy   ErikAhrnbom 
19759,126040,Comedy    
19760,127050,Documentary   MichaelGlawogger 
19761,127228,Documentary   YvesHinant 
19762,130522,Animation Children   PatrickA.Ventura 
19763,130614,Drama   FrancoProsperi 
19764,14,Drama   OliverStone 
19765,198,Action Crime Drama Mystery Sci-Fi Thriller   JamesCameron 
19766,317,Comedy Drama Fantasy   LeoBenvenuti 
19767,546,Action Adventure Children Comedy Fantasy Sci-Fi   RockyMorton 
19768,600,Action Comedy Crime   C.M.Talkington 
19769,638,Romance   TimSullivan 
19770,805,Drama Thriller   JohnGrisham 
19771,1228,Drama    
19772,1430,Comedy Thriller   RogerChristian 
19773,1672,Drama   JohnGrisham 
19774,1680,Drama Romance   PeterHowitt 
19775,2084,Children Musical   BobTzudiker 
19776,2101,Adventure Drama   DarleneCraviotto 
19777,2478,Comedy Western    
19778,2714,Drama   RickFamuyiwa 
19779,2934,Drama Musical    
19780,2946,Comedy Musical    
19781,3078,Drama   BarryLevinson 
19782,3187,Drama   JulianGoldberger 
19783,3442,Action Crime Drama    
19784,3455,Drama Thriller   MarkHanlon 
19785,3460,Comedy    
19786,3533,Drama    
19787,3808,Drama War    
19788,3829,Comedy Romance   JohnForte 
19789,3924,Comedy    
19790,3928,Comedy Horror    
19791,4089,Comedy    
19792,4609,Drama    
19793,4685,Horror   KevinRock 
19794,4895,Comedy   SnoopDogg 
19795,5232,Comedy Musical    
19796,5394,Drama Thriller    
19797,5486,Comedy   ChrisVerWiel 
19798,5726,Horror    
19799,5807,Comedy Drama Romance   PeterMattei 
19800,5902,Comedy Drama Romance   SpikeJonze 
19801,6750,Comedy Drama Romance   ChristinaRicci 
19802,6912,Comedy Musical Romance    
19803,7153,Action Adventure Drama Fantasy   J.R.R.Tolkien 
19804,7287,Drama    
19805,7295,Crime Drama   LucasBelvaux 
19806,7371,Drama Mystery Thriller   LarsvonTrier 
19807,7474,Drama    
19808,7915,Action Adventure Comedy   HiroyukiNakano 
19809,8968,Action Adventure Comedy Crime Thriller   PaulZbyszewski 
19810,8994,Comedy    
19811,25854,Drama Romance    
19812,26246,Drama War    
19813,26532,Comedy    
19814,26828,Action Children Comedy   EdwardRugoff 
19815,27768,Drama   JérômeTonnerre 
19816,31109,Drama    
19817,34229,Drama Western    
19818,37830,Action Adventure Animation Fantasy Sci-Fi   TakeshiNozue 
19819,43652,Comedy Documentary   MariaBamford 
19820,43708,Comedy Documentary   DaveChappelle 
19821,44703,Documentary   F.LeeBailey 
19822,45512,Comedy   MarkZakarin 
19823,47571,Drama   LaurentCantet 
19824,48414,Adventure Animation Children Comedy IMAX   JillCulton 
19825,53953,Drama Horror Thriller   MattGreenberg 
19826,57421,Comedy Horror   AdamGreen 
19827,57669,Comedy Crime Drama Thriller   MartinMcDonagh 
19828,57991,Drama War    
19829,58078,Crime Drama Romance Thriller   JiehoLee 
